Date,Stock,Market,Open,High,Low,Close,Volume,Daily_Return_%,Cumulative_Return_%,MA_7,MA_30,MA7_Signal,Trend,Volatility_Ann_%,Daily_Range_%,Volume_Change_%,Extracted_At
2026-04-07,TITAN.NS,India NSE,4235.2998,4243.5,4168.7998,4230.6001,1274146,-0.365,12.2383,4087.3715,4151.6434,Above,Uptrend,34.1916,1.7919,-24.0805,2026-05-07 23:23:34
2026-04-08,TITAN.NS,India NSE,4351.2998,4505.0,4309.1001,4492.5,3834533,6.1906,19.1866,4152.1143,4161.4534,Above,Uptrend,44.0173,4.5462,200.9493,2026-05-07 23:23:34
2026-04-09,TITAN.NS,India NSE,4475.0,4497.3999,4414.1001,4439.7998,1385274,-1.1731,17.7884,4217.5857,4168.2334,Above,Uptrend,43.302,1.8871,-63.8737,2026-05-07 23:23:34
2026-04-10,TITAN.NS,India NSE,4430.1001,4523.8999,4425.1001,4505.0,1565192,1.4685,19.5182,4296.6715,4175.9767,Above,Uptrend,40.1624,2.2327,12.9879,2026-05-07 23:23:34
2026-04-13,TITAN.NS,India NSE,4391.1001,4496.0,4391.1001,4439.2998,850456,-1.4584,17.7752,4350.0714,4180.8033,Above,Uptrend,44.0321,2.3889,-45.6644,2026-05-07 23:23:34
2026-04-15,TITAN.NS,India NSE,4490.1001,4534.0,4447.2998,4522.2002,918513,1.8674,19.9745,4410.7857,4187.3767,Above,Uptrend,43.9794,1.9495,8.0024,2026-05-07 23:23:34
2026-04-16,TITAN.NS,India NSE,4554.0,4554.0,4440.0,4461.3999,1283713,-1.3445,18.3615,4441.5428,4191.3367,Above,Uptrend,43.7486,2.5676,39.7599,2026-05-07 23:23:34
2026-04-17,TITAN.NS,India NSE,4461.3999,4531.7998,4330.0,4525.8999,2124034,1.4457,20.0727,4483.7285,4197.95,Above,Uptrend,43.1714,4.6605,65.4602,2026-05-07 23:23:34
2026-04-20,TITAN.NS,India NSE,4532.1001,4549.0,4467.7002,4513.0,1646815,-0.285,19.7305,4486.6571,4206.04,Above,Uptrend,23.4448,1.8197,-22.4676,2026-05-07 23:23:34
2026-04-21,TITAN.NS,India NSE,4513.5,4544.5,4465.0,4479.7002,656106,-0.7379,18.847,4492.3571,4215.2167,Below,Uptrend,22.6025,1.7805,-60.1591,2026-05-07 23:23:34
2026-04-22,TITAN.NS,India NSE,4461.7002,4492.0,4445.2002,4454.6001,596352,-0.5603,18.1811,4485.1572,4221.1967,Below,Uptrend,20.786,1.0528,-9.1074,2026-05-07 23:23:34
2026-04-23,TITAN.NS,India NSE,4411.0,4474.0,4393.5,4456.5,680187,0.0427,18.2315,4487.6143,4228.26,Below,Uptrend,18.6712,1.8323,14.058,2026-05-07 23:23:34
2026-04-24,TITAN.NS,India NSE,4475.5,4486.6001,4361.3999,4410.0,958536,-1.0434,16.9978,4471.5857,4236.62,Below,Uptrend,14.5599,2.8706,40.9224,2026-05-07 23:23:34
2026-04-27,TITAN.NS,India NSE,4438.7998,4464.0,4388.3999,4441.7998,649222,0.7211,17.8415,4468.7857,4244.01,Below,Uptrend,13.9229,1.7227,-32.2694,2026-05-07 23:23:34
2026-04-28,TITAN.NS,India NSE,4412.2998,4475.0,4395.3999,4417.0,620778,-0.5583,17.1836,4453.2286,4253.2333,Below,Uptrend,9.2209,1.811,-4.3812,2026-05-07 23:23:34
2026-04-29,TITAN.NS,India NSE,4419.8999,4472.3999,4410.2002,4439.7998,702730,0.5162,17.7884,4442.7714,4263.5733,Below,Uptrend,10.5939,1.4104,13.2015,2026-05-07 23:23:34
2026-04-30,TITAN.NS,India NSE,4438.0,4438.0,4358.0,4385.2002,869299,-1.2298,16.3399,4429.2714,4273.9733,Below,Uptrend,11.9108,1.8357,23.7031,2026-05-07 23:23:34
2026-05-01,TITAN.NS,India NSE,4385.2002,4385.2002,4385.2002,4385.2002,0,0.0,16.3399,4419.3571,4283.7867,Below,Uptrend,11.8743,0.0,-100.0,2026-05-07 23:23:34
2026-05-04,TITAN.NS,India NSE,4407.1001,4447.3999,4352.7002,4363.0,709160,-0.5063,15.7509,4406.0,4292.87,Below,Uptrend,11.8177,2.1757,inf,2026-05-07 23:23:34
2026-05-05,TITAN.NS,India NSE,4355.0,4397.0,4330.2998,4373.6001,850790,0.243,16.0322,4400.8,4300.4733,Below,Uptrend,10.9044,1.5403,19.9715,2026-05-07 23:23:34
2026-05-06,TITAN.NS,India NSE,4397.5,4441.1001,4297.1001,4359.6001,1459870,-0.3201,15.6607,4389.0572,4311.1967,Below,Uptrend,9.203,3.3511,71.5899,2026-05-07 23:23:34
2026-05-07,TITAN.NS,India NSE,4349.8999,4359.0,4261.0,4307.5,1377583,-1.1951,14.2785,4373.4143,4317.8934,Below,Downtrend,10.7228,2.2999,-5.6366,2026-05-07 23:23:34
2025-11-07,TSLA,US,437.92,439.36,421.88,429.52,103471500,,0.0,429.52,429.52,Below,Downtrend,,4.1434,,2026-05-07 23:23:23
2025-11-10,TSLA,US,439.6,449.67,433.36,445.23,76515900,3.6576,3.6576,437.375,437.375,Above,Uptrend,,3.7636,-26.0512,2026-05-07 23:23:23
2025-11-11,TSLA,US,439.4,442.49,432.36,439.62,60533200,-1.26,2.3515,438.1233,438.1233,Above,Uptrend,55.2,2.343,-20.8881,2026-05-07 23:23:23
2025-11-12,TSLA,US,442.15,442.33,426.56,430.6,58513500,-2.0518,0.2514,436.2425,436.2425,Below,Downtrend,49.1026,3.697,-3.3365,2026-05-07 23:23:23
2025-11-13,TSLA,US,423.13,424.5,396.34,401.99,118948000,-6.6442,-6.4095,429.392,429.392,Below,Downtrend,66.9767,7.105,103.283,2026-05-07 23:23:23
2025-11-14,TSLA,US,386.3,412.19,382.78,404.35,105506700,0.5871,-5.86,425.2183,425.2183,Below,Downtrend,59.9994,7.6833,-11.3001,2026-05-07 23:23:23
2025-11-17,TSLA,US,398.74,423.96,398.74,408.92,102214300,1.1302,-4.796,422.89,422.89,Below,Downtrend,55.6492,6.3249,-3.1206,2026-05-07 23:23:23
2025-11-18,TSLA,US,405.38,408.9,393.71,401.25,80688600,-1.8757,-6.5818,418.8514,420.185,Below,Downtrend,51.237,3.8582,-21.0594,2026-05-07 23:23:23
2025-11-19,TSLA,US,406.18,411.78,398.5,403.99,72047700,0.6829,-5.9438,412.96,418.3856,Below,Downtrend,42.4189,3.3325,-10.7089,2026-05-07 23:23:23
2025-11-20,TSLA,US,414.63,428.94,394.74,395.23,113548800,-2.1684,-7.9833,406.6186,416.07,Below,Downtrend,42.6896,8.6639,57.6023,2026-05-07 23:23:23
2025-11-21,TSLA,US,402.32,402.8,383.76,391.09,100460600,-1.0475,-8.9472,400.9743,413.7991,Below,Downtrend,42.5468,4.9614,-11.5265,2026-05-07 23:23:23
2025-11-24,TSLA,US,402.17,421.72,401.09,417.78,96806400,6.8245,-2.7333,403.23,414.1308,Above,Uptrend,48.2975,5.1435,-3.6374,2026-05-07 23:23:23
2025-11-25,TSLA,US,414.42,420.48,405.95,419.4,71915600,0.3878,-2.3561,405.38,414.5362,Above,Uptrend,48.3129,3.5793,-25.7119,2026-05-07 23:23:23
2025-11-26,TSLA,US,423.95,426.94,416.89,426.58,63463000,1.712,-0.6845,407.9029,415.3964,Above,Uptrend,48.7246,2.4107,-11.7535,2026-05-07 23:23:23
2025-11-28,TSLA,US,426.59,432.93,426.2,430.17,36252900,0.8416,0.1513,412.0343,416.3813,Above,Uptrend,45.4371,1.5791,-42.8755,2026-05-07 23:23:23
2025-12-01,TSLA,US,425.32,433.66,425.29,430.14,57463600,-0.007,0.1444,415.77,417.2413,Above,Uptrend,45.8472,1.9681,58.5076,2026-05-07 23:23:23
2025-12-02,TSLA,US,430.81,436.8,422.12,429.24,69336600,-0.2092,-0.0652,420.6286,417.9471,Above,Uptrend,41.587,3.4777,20.6618,2026-05-07 23:23:23
2025-12-03,TSLA,US,432.1,447.92,431.11,446.74,87483000,4.077,4.0091,428.5786,419.5467,Above,Uptrend,41.2446,3.8992,26.1715,2026-05-07 23:23:23
2025-12-04,TSLA,US,449.94,454.63,445.39,454.53,71906500,1.7437,5.8228,433.8286,421.3879,Above,Uptrend,23.4229,2.0746,-17.8052,2026-05-07 23:23:23
2025-12-05,TSLA,US,453.03,458.87,451.66,455.0,56427500,0.1034,5.9322,438.9143,423.0685,Above,Uptrend,23.9048,1.5963,-21.5266,2026-05-07 23:23:23
2025-12-08,TSLA,US,447.45,449.75,435.25,439.58,69165800,-3.389,2.3421,440.7714,423.8548,Below,Uptrend,35.7814,3.3314,22.5746,2026-05-07 23:23:23
2025-12-09,TSLA,US,437.54,452.39,435.7,445.17,62367400,1.2717,3.6436,442.9143,424.8236,Above,Uptrend,36.0703,3.8306,-9.8291,2026-05-07 23:23:23
2025-12-10,TSLA,US,446.07,456.88,443.61,451.45,63257500,1.4107,5.1057,445.9586,425.9813,Above,Uptrend,36.2147,2.9914,1.4272,2026-05-07 23:23:23
2025-12-11,TSLA,US,448.95,449.27,440.33,446.89,55979500,-1.0101,4.0441,448.48,426.8525,Below,Uptrend,37.3737,2.0303,-11.5054,2026-05-07 23:23:23
2025-12-12,TSLA,US,448.09,463.01,441.67,458.96,95656700,2.7009,6.8542,450.2257,428.1368,Above,Uptrend,32.6064,4.8317,70.8781,2026-05-07 23:23:23
2025-12-15,TSLA,US,469.44,481.77,467.66,475.31,114542200,3.5624,10.6607,453.1943,429.9512,Above,Uptrend,37.2404,3.0171,19.743,2026-05-07 23:23:23
2025-12-16,TSLA,US,472.21,491.5,465.83,489.88,107608100,3.0654,14.0529,458.1771,432.1707,Above,Uptrend,39.5365,5.5106,-6.0538,2026-05-07 23:23:23
2025-12-17,TSLA,US,488.22,495.28,466.2,467.26,106490400,-4.6175,8.7866,462.1314,433.4239,Above,Uptrend,45.6002,6.2377,-1.0387,2026-05-07 23:23:23
2025-12-18,TSLA,US,478.16,490.86,473.12,483.37,95168400,3.4478,12.5373,467.5886,435.1462,Above,Uptrend,48.1208,3.7496,-10.6319,2026-05-07 23:23:23
2025-12-19,TSLA,US,488.12,490.49,474.72,481.2,103305400,-0.4489,12.032,471.8386,436.6813,Above,Uptrend,49.0994,3.322,8.5501,2026-05-07 23:23:23
2025-12-22,TSLA,US,489.88,498.83,485.33,488.73,86916100,1.5648,13.7852,477.8157,438.655,Above,Uptrend,47.1588,2.7816,-15.8649,2026-05-07 23:23:23
2025-12-23,TSLA,US,489.4,491.97,482.84,485.56,58223600,-0.6486,13.0471,481.6157,439.9993,Above,Uptrend,47.3362,1.8909,-33.0117,2026-05-07 23:23:23
2025-12-24,TSLA,US,488.48,490.9,476.8,485.4,41285400,-0.033,13.0099,483.0571,441.5253,Above,Uptrend,43.4262,2.9572,-29.0916,2026-05-07 23:23:23
2025-12-26,TSLA,US,485.23,489.09,473.82,475.19,58780700,-2.1034,10.6328,480.9586,443.0117,Below,Uptrend,40.7582,3.2227,42.3765,2026-05-07 23:23:23
2025-12-29,TSLA,US,469.0,469.4,459.0,459.64,66263000,-3.2724,7.0125,479.87,444.9333,Below,Uptrend,35.362,2.2658,12.7292,2026-05-07 23:23:23
2025-12-30,TSLA,US,461.09,463.12,453.83,454.43,59238500,-1.1335,5.7995,475.7357,446.6027,Below,Uptrend,24.4364,2.047,-10.6009,2026-05-07 23:23:23
2025-12-31,TSLA,US,456.1,456.55,449.3,449.72,49078000,-1.0365,4.7029,471.2386,447.9627,Below,Uptrend,24.267,1.6136,-17.1519,2026-05-07 23:23:23
2026-01-02,TSLA,US,457.8,458.34,435.3,438.07,85535400,-2.5905,1.9906,464.0014,449.19,Below,Downtrend,18.2228,5.2929,74.2846,2026-05-07 23:23:23
2026-01-05,TSLA,US,447.99,457.55,444.57,451.67,67940800,3.1045,5.1569,459.16,450.7793,Below,Uptrend,33.4947,2.9197,-20.57,2026-05-07 23:23:23
2026-01-06,TSLA,US,446.38,448.25,428.78,432.96,89093800,-4.1424,0.8009,451.6686,452.037,Below,Downtrend,37.3208,4.5408,31.1345,2026-05-07 23:23:23
2026-01-07,TSLA,US,435.9,438.37,431.29,431.41,59828800,-0.358,0.44,445.4143,453.381,Below,Downtrend,37.7911,1.6416,-32.8474,2026-05-07 23:23:23
2026-01-08,TSLA,US,427.89,436.89,424.37,435.8,57041100,1.0176,1.4621,442.0086,453.9817,Below,Downtrend,37.3746,2.9503,-4.6595,2026-05-07 23:23:23
2026-01-09,TSLA,US,435.95,449.05,430.39,445.01,67331500,2.1134,3.6064,440.6629,454.8353,Above,Downtrend,40.8344,4.3356,18.0403,2026-05-07 23:23:23
2026-01-12,TSLA,US,441.23,454.3,438.0,448.96,61649600,0.8876,4.526,440.5543,455.5813,Above,Downtrend,40.9499,3.7215,-8.4387,2026-05-07 23:23:23
2026-01-13,TSLA,US,450.2,451.81,443.95,447.2,53719200,-0.392,4.1162,441.8586,456.149,Above,Downtrend,37.0358,1.7705,-12.8637,2026-05-07 23:23:23
2026-01-14,TSLA,US,442.81,443.91,434.22,439.2,57259500,-1.7889,2.2537,440.0771,456.451,Below,Downtrend,32.9935,2.2316,6.5904,2026-05-07 23:23:23
2026-01-15,TSLA,US,441.13,445.36,437.65,438.57,49465800,-0.1434,2.107,440.8786,456.762,Below,Downtrend,20.014,1.7617,-13.6112,2026-05-07 23:23:23
2026-01-16,TSLA,US,439.5,447.25,435.26,437.5,60220600,-0.244,1.8579,441.7486,456.454,Below,Downtrend,19.894,2.7547,21.7419,2026-05-07 23:23:23
2026-01-20,TSLA,US,429.36,430.73,417.44,419.25,63187300,-4.1714,-2.391,439.3843,455.278,Below,Downtrend,31.8098,3.1837,4.9264,2026-05-07 23:23:23
2026-01-21,TSLA,US,421.66,438.2,419.62,431.44,68124000,2.9076,0.447,437.4457,454.4927,Below,Downtrend,34.8022,4.4278,7.8128,2026-05-07 23:23:23
2026-01-22,TSLA,US,435.16,449.5,432.63,449.36,71546700,4.1535,4.6191,437.5029,454.8187,Above,Downtrend,44.205,3.8994,5.0242,2026-05-07 23:23:23
2026-01-23,TSLA,US,447.43,452.43,444.04,449.06,56771400,-0.0668,4.5493,437.7686,454.9483,Above,Downtrend,44.1127,1.8895,-20.6513,2026-05-07 23:23:23
2026-01-26,TSLA,US,445.0,445.04,434.28,435.2,49397400,-3.0864,1.3224,437.1971,454.4067,Below,Downtrend,47.0275,2.4777,-12.9889,2026-05-07 23:23:23
2026-01-27,TSLA,US,437.41,437.52,430.69,430.9,37733100,-0.9881,0.3213,436.1014,453.8737,Below,Downtrend,47.3376,1.5858,-23.6132,2026-05-07 23:23:23
2026-01-28,TSLA,US,431.91,438.26,430.1,431.46,54857400,0.13,0.4517,435.2386,452.957,Below,Downtrend,47.3806,1.8972,45.3827,2026-05-07 23:23:23
2026-01-29,TSLA,US,437.8,440.23,414.62,416.56,81686100,-3.4534,-3.0173,434.8543,450.9987,Below,Downtrend,44.9617,6.1767,48.9063,2026-05-07 23:23:23
2026-01-30,TSLA,US,425.35,439.88,422.7,430.41,82626100,3.3249,0.2072,434.7071,449.0163,Below,Downtrend,46.1709,4.0643,1.1507,2026-05-07 23:23:23
2026-02-02,TSLA,US,421.29,427.15,414.5,421.81,58739500,-1.9981,-1.795,430.7714,447.5013,Below,Downtrend,36.7262,3.0519,-28.9093,2026-05-07 23:23:23
2026-02-03,TSLA,US,424.27,428.56,413.69,421.96,56886500,0.0356,-1.7601,426.9,445.4543,Below,Downtrend,36.826,3.5945,-3.1546,2026-05-07 23:23:23
2026-02-04,TSLA,US,420.46,423.9,399.18,406.01,74606900,-3.78,-5.4735,422.73,442.948,Below,Downtrend,38.7691,6.1927,31.1504,2026-05-07 23:23:23
2026-02-05,TSLA,US,397.02,402.1,387.53,397.21,72819800,-2.1674,-7.5224,417.9171,439.8973,Below,Downtrend,39.4432,3.7597,-2.3954,2026-05-07 23:23:23
2026-02-06,TSLA,US,400.87,414.55,397.75,411.11,62677100,3.4994,-4.2862,415.01,437.4157,Below,Downtrend,48.1771,4.2238,-13.9285,2026-05-07 23:23:23
2026-02-09,TSLA,US,409.91,421.25,407.29,417.32,54484300,1.5106,-2.8404,415.1186,435.1463,Above,Downtrend,45.1499,3.4275,-13.0714,2026-05-07 23:23:23
2026-02-10,TSLA,US,418.08,427.25,417.0,425.21,64450200,1.8906,-1.0034,414.3757,433.4803,Above,Downtrend,41.4647,2.458,18.2913,2026-05-07 23:23:23
2026-02-11,TSLA,US,427.96,436.35,420.03,428.27,57362000,0.7196,-0.291,415.2986,432.4347,Above,Downtrend,39.5221,3.8854,-10.9979,2026-05-07 23:23:23
2026-02-12,TSLA,US,430.3,436.23,414.0,417.07,61933400,-2.6152,-2.8986,414.6,431.1893,Above,Downtrend,43.1435,5.3696,7.9694,2026-05-07 23:23:23
2026-02-13,TSLA,US,414.31,424.06,410.88,417.44,51434100,0.0887,-2.8124,416.2329,430.1133,Above,Downtrend,34.8646,3.2077,-16.9526,2026-05-07 23:23:23
2026-02-17,TSLA,US,412.36,413.72,400.51,410.63,59678800,-1.6314,-4.3979,418.15,429.1987,Below,Downtrend,33.3086,3.2983,16.0296,2026-05-07 23:23:23
2026-02-18,TSLA,US,411.11,416.9,409.58,411.32,45921400,0.168,-4.2373,418.18,427.8537,Below,Downtrend,25.8485,1.7872,-23.0524,2026-05-07 23:23:23
2026-02-19,TSLA,US,407.25,415.25,404.11,411.71,51019600,0.0948,-4.1465,417.3786,427.1453,Below,Downtrend,23.7253,2.7567,11.102,2026-05-07 23:23:23
2026-02-20,TSLA,US,408.3,414.7,405.5,411.82,57912200,0.0267,-4.1209,415.4657,426.4923,Below,Downtrend,19.0581,2.2688,13.5097,2026-05-07 23:23:23
2026-02-23,TSLA,US,407.29,407.7,394.04,399.83,69680000,-2.9115,-6.9124,411.4029,425.2933,Below,Downtrend,21.9357,3.4667,20.3201,2026-05-07 23:23:23
2026-02-24,TSLA,US,399.5,410.82,397.64,409.38,58579500,2.3885,-4.689,410.3043,424.1057,Below,Downtrend,26.2756,3.3146,-15.9307,2026-05-07 23:23:23
2026-02-25,TSLA,US,412.15,420.34,412.15,417.4,54809700,1.9591,-2.8218,410.2986,423.0537,Above,Downtrend,29.4981,1.9871,-6.4354,2026-05-07 23:23:23
2026-02-26,TSLA,US,414.42,416.81,403.66,408.58,53602500,-2.1131,-4.8752,410.0057,421.7663,Below,Downtrend,30.7417,3.2577,-2.2025,2026-05-07 23:23:23
2026-02-27,TSLA,US,402.94,407.12,398.11,402.51,56890100,-1.4856,-6.2884,408.7471,420.5433,Below,Downtrend,31.8193,2.2632,6.1333,2026-05-07 23:23:23
2026-03-02,TSLA,US,390.6,404.54,388.25,403.32,55088300,0.2012,-6.0998,407.5486,419.3683,Below,Downtrend,31.8799,4.1958,-3.1672,2026-05-07 23:23:23
2026-03-03,TSLA,US,395.09,396.34,385.39,392.43,62617300,-2.7001,-8.6352,404.7786,417.866,Below,Downtrend,34.8509,2.8413,13.6671,2026-05-07 23:23:23
2026-03-04,TSLA,US,397.85,408.33,394.58,405.94,68305500,3.4427,-5.4898,405.6514,417.4223,Above,Downtrend,38.3344,3.4847,9.0841,2026-05-07 23:23:23
2026-03-05,TSLA,US,401.57,408.62,399.42,405.55,51925900,-0.0961,-5.5806,405.1043,416.5593,Above,Downtrend,35.2666,2.3033,-23.9799,2026-05-07 23:23:23
2026-03-06,TSLA,US,398.09,402.35,394.21,396.73,64054600,-2.1748,-7.6341,402.1514,414.805,Below,Downtrend,33.7546,2.0649,23.3577,2026-05-07 23:23:23
2026-03-09,TSLA,US,390.05,401.59,381.4,398.68,67018900,0.4915,-7.1801,400.7371,413.1257,Below,Downtrend,32.7908,5.2937,4.6278,2026-05-07 23:23:23
2026-03-10,TSLA,US,402.22,406.59,398.19,399.24,59258700,0.1405,-7.0497,400.27,411.927,Below,Downtrend,31.8245,2.1095,-11.5791,2026-05-07 23:23:23
2026-03-11,TSLA,US,402.28,416.38,402.15,407.82,62559900,2.1491,-5.0521,400.9129,411.1577,Above,Downtrend,34.6202,3.5385,5.5708,2026-05-07 23:23:23
2026-03-12,TSLA,US,405.18,406.5,394.65,395.01,60973800,-3.1411,-8.0345,401.2814,409.9427,Below,Downtrend,36.2245,3.0027,-2.5353,2026-05-07 23:23:23
2026-03-13,TSLA,US,399.17,400.2,389.95,391.2,58504100,-0.9645,-8.9216,399.1757,409.0973,Below,Downtrend,27.9266,2.6285,-4.0504,2026-05-07 23:23:23
2026-03-16,TSLA,US,396.22,403.73,394.42,395.56,58068300,1.1145,-7.9065,397.7486,407.9357,Below,Downtrend,29.5824,2.3604,-0.7449,2026-05-07 23:23:23
2026-03-17,TSLA,US,395.69,400.12,393.0,399.27,46890500,0.9379,-7.0427,398.1114,407.1843,Above,Downtrend,27.2829,1.8117,-19.2494,2026-05-07 23:23:23
2026-03-18,TSLA,US,399.0,403.07,392.31,392.78,50853100,-1.6255,-8.5537,397.2686,406.2117,Below,Downtrend,28.9272,2.7427,8.4508,2026-05-07 23:23:23
2026-03-19,TSLA,US,387.27,387.27,378.73,380.3,67078300,-3.1774,-11.4593,394.5629,405.3547,Below,Downtrend,33.7434,2.2549,31.906,2026-05-07 23:23:23
2026-03-20,TSLA,US,379.85,379.89,364.46,367.96,78628600,-3.2448,-14.3323,388.8686,404.3797,Below,Downtrend,30.1266,4.2337,17.2191,2026-05-07 23:23:23
2026-03-23,TSLA,US,373.09,385.33,372.73,380.85,74606000,3.5031,-11.3312,386.8457,403.371,Below,Downtrend,39.3587,3.3805,-5.116,2026-05-07 23:23:23
2026-03-24,TSLA,US,376.56,387.48,376.31,383.03,60004900,0.5724,-10.8237,385.6786,402.228,Below,Downtrend,39.6657,2.9683,-19.5709,2026-05-07 23:23:23
2026-03-25,TSLA,US,389.99,396.23,385.01,385.95,55157300,0.7623,-10.1439,384.3057,400.9193,Above,Downtrend,39.2014,2.9142,-8.0787,2026-05-07 23:23:23
2026-03-26,TSLA,US,381.6,384.44,371.87,372.11,55522900,-3.586,-13.3661,380.4257,399.0473,Below,Downtrend,42.3529,3.3802,0.6628,2026-05-07 23:23:23
2026-03-27,TSLA,US,369.69,369.86,359.47,361.83,62065700,-2.7626,-15.7595,376.0043,397.206,Below,Downtrend,43.6217,2.8904,11.784,2026-05-07 23:23:23
2026-03-30,TSLA,US,365.86,367.29,352.14,355.28,67954400,-1.8102,-17.2844,372.43,395.134,Below,Downtrend,41.6581,4.3023,9.4878,2026-05-07 23:23:23
2026-03-31,TSLA,US,361.51,373.33,361.0,371.75,75534900,4.6358,-13.4499,372.9714,393.838,Below,Downtrend,49.4376,3.4155,11.1553,2026-05-07 23:23:23
2026-04-01,TSLA,US,378.63,383.14,374.08,381.26,58683800,2.5582,-11.2358,373.03,392.836,Above,Downtrend,47.0433,2.4219,-22.309,2026-05-07 23:23:23
2026-04-02,TSLA,US,364.2,370.28,359.03,360.59,83031200,-5.4215,-16.0481,369.8243,391.132,Below,Downtrend,56.9635,3.1334,41.4891,2026-05-07 23:23:23
2026-04-06,TSLA,US,362.59,367.72,346.64,352.82,77697600,-2.1548,-17.8571,365.0914,389.1653,Below,Downtrend,56.2807,6.0812,-6.4236,2026-05-07 23:23:23
2026-04-07,TSLA,US,346.44,348.02,337.24,346.65,74515400,-1.7488,-19.2936,361.4543,387.3927,Below,Downtrend,54.0734,3.1965,-4.0956,2026-05-07 23:23:23
2026-04-08,TSLA,US,363.79,364.5,339.67,343.25,78838600,-0.9808,-20.0852,358.8,385.1883,Below,Downtrend,52.6125,7.31,5.8018,2026-05-07 23:23:23
2026-04-09,TSLA,US,343.15,348.88,337.25,345.62,62164000,0.6905,-19.5334,357.42,382.7957,Below,Downtrend,52.5419,3.4485,-21.1503,2026-05-07 23:23:23
2026-04-10,TSLA,US,346.29,350.36,342.74,348.95,51336000,0.9635,-18.7581,354.1629,380.808,Below,Downtrend,41.3451,2.2233,-17.4184,2026-05-07 23:23:23
2026-04-13,TSLA,US,350.07,356.35,348.57,352.42,53617500,0.9944,-17.9503,350.0429,379.1383,Above,Downtrend,36.7025,2.232,4.4442,2026-05-07 23:23:23
2026-04-14,TSLA,US,357.67,367.63,354.77,364.2,59979600,3.3426,-15.2077,350.5586,377.8343,Above,Downtrend,30.4356,3.6249,11.8657,2026-05-07 23:23:23
2026-04-15,TSLA,US,366.83,394.65,362.5,391.95,113810400,7.6194,-8.747,356.1486,377.8183,Above,Uptrend,49.6654,8.869,89.7485,2026-05-07 23:23:23
2026-04-16,TSLA,US,393.81,394.06,381.8,388.9,63515100,-0.7782,-9.4571,362.1843,377.2503,Above,Uptrend,47.2362,3.2111,-44.1922,2026-05-07 23:23:23
2026-04-17,TSLA,US,395.92,409.28,391.65,400.62,90640000,3.0136,-6.7284,370.38,377.086,Above,Uptrend,43.6862,4.5015,42.7062,2026-05-07 23:23:23
2026-04-20,TSLA,US,402.58,406.8,388.33,392.5,64603900,-2.0269,-8.6189,377.0771,376.945,Above,Uptrend,50.3329,4.7563,-28.7247,2026-05-07 23:23:23
2026-04-21,TSLA,US,393.0,393.95,385.22,386.42,50530600,-1.549,-10.0345,382.43,376.5363,Above,Uptrend,54.3428,2.2662,-21.784,2026-05-07 23:23:23
2026-04-22,TSLA,US,387.57,393.01,385.3,387.51,62362800,0.2821,-9.7807,387.4429,376.1453,Above,Uptrend,54.7965,2.001,23.4159,2026-05-07 23:23:23
2026-04-23,TSLA,US,375.28,386.0,368.39,373.72,93969500,-3.5586,-12.9912,388.8029,375.0087,Below,Downtrend,59.9973,4.7803,50.682,2026-05-07 23:23:23
2026-04-24,TSLA,US,373.5,382.76,370.73,376.3,62893300,0.6904,-12.3906,386.5671,374.385,Below,Uptrend,33.8072,3.2449,-33.0705,2026-05-07 23:23:23
2026-04-27,TSLA,US,372.09,380.78,364.02,378.67,66735800,0.6298,-11.8388,385.1057,373.9673,Below,Uptrend,34.4761,4.6041,6.1096,2026-05-07 23:23:23
2026-04-28,TSLA,US,374.68,382.29,372.54,376.02,50864400,-0.6998,-12.4558,381.5914,373.316,Below,Uptrend,25.1546,2.6172,-23.7824,2026-05-07 23:23:23
2026-04-29,TSLA,US,375.4,376.4,370.04,372.8,45384800,-0.8563,-13.2054,378.7771,372.4337,Below,Uptrend,23.8816,1.7187,-10.773,2026-05-07 23:23:23
2026-04-30,TSLA,US,372.75,384.75,368.17,381.63,51076000,2.3686,-11.1497,378.0929,372.062,Above,Uptrend,29.1726,4.5034,12.5399,2026-05-07 23:23:23
2026-05-01,TSLA,US,382.49,397.82,378.8,390.82,65338300,2.4081,-9.0101,378.5657,372.4127,Above,Uptrend,33.0653,5.0211,27.9237,2026-05-07 23:23:23
2026-05-04,TSLA,US,390.23,394.64,384.8,392.51,48765100,0.4324,-8.6166,381.25,373.231,Above,Uptrend,20.6564,2.5572,-25.3652,2026-05-07 23:23:23
2026-05-05,TSLA,US,395.19,402.12,389.0,389.37,47780600,-0.8,-9.3476,383.1171,373.515,Above,Uptrend,22.5646,3.3727,-2.0189,2026-05-07 23:23:23
2026-05-06,TSLA,US,386.25,401.68,384.02,398.73,53304000,2.4039,-7.1685,385.9829,374.0383,Above,Uptrend,25.3413,4.5987,11.5599,2026-05-07 23:23:23
2026-05-07,TSLA,US,407.52,415.83,403.56,406.03,44687189,1.8308,-5.4689,390.27,374.7077,Above,Uptrend,23.7555,3.0404,-16.1654,2026-05-07 23:23:23
2025-11-07,ULTRACEMCO.NS,India NSE,11871.0,11951.0,11834.0,11849.0,148161,,0.0,11849.0,11849.0,Below,Downtrend,,0.9887,,2026-05-07 23:23:35
2025-11-10,ULTRACEMCO.NS,India NSE,11851.0,11890.0,11701.0,11728.0,197085,-1.0212,-1.0212,11788.5,11788.5,Below,Downtrend,,1.6152,33.0208,2026-05-07 23:23:35
